PEDIDO_ID;DATA_PEDIDO;CLIENTE_ID;OBRA_ID;USINA_ID;TIPOCONCRETO_ID;M3_PEDIDO;STATUS;PRECO_UNITARIO;M3_ENTREGUE;HORA_SAIDA;HORA_CHEGADA;MOTIVO_ATRASO
1582;2022-10-29;1345;159;27;2;22.3;ENTREGUE;433.41;20.60493567338566;07:12:52;06:03:09;
737;2024-11-12;427;51;94;4;38.75;ATRASADO;347.68;38.80267693750412;06:26:54;16:19:43;Trânsito
1300;2023-09-15;1175;495;89;3;26.77;ENTREGUE;336.32;25.515842486416847;10:30:57;07:06:10;
1225;2025-07-20;1797;2188;43;1;10.07;ATRASADO;369.76;9.167125473946848;12:10:07;07:34:40;Manutenção
579;2024-05-27;1870;1312;87;3;37.55;ENTREGUE;308.57;38.40112749175958;03:08:10;10:10:16;
1730;2022-05-04;784;2352;69;2;7.54;ATRASADO;454.79;6.968145290896224;02:11:43;08:26:57;Trânsito
1514;2025-08-11;1278;122;59;1;7.29;ENTREGUE;320.51;7.235311230674891;12:24:56;19:13:58;
820;2021-05-23;357;510;22;1;31.97;ENTREGUE;352.09;30.03781558241676;02:01:29;11:04:29;
534;2022-10-10;443;1780;88;3;36.85;ENTREGUE;469.5;37.209802315728304;15:36:31;00:56:11;
95;2023-08-01;919;2197;67;1;27.49;ATRASADO;439.5;25.343377082373458;19:06:05;12:53:43;Manutenção
1345;2024-04-12;1576;253;44;2;11.29;ENTREGUE;294.9;10.720742598504268;06:15:50;01:38:19;
54;2023-09-11;211;2332;77;1;6.48;ENTREGUE;467.94;5.868839098080649;23:34:42;21:38:45;
1216;2024-10-08;1579;1367;33;3;5.67;ENTREGUE;377.98;5.855997611678819;10:35:46;23:41:40;
162;2023-02-07;1231;2832;94;4;31.84;ENTREGUE;401.45;29.206889241131048;10:00:10;01:46:12;
471;2022-04-16;1166;1857;24;1;35.59;ENTREGUE;316.77;36.531441079480146;16:28:14;02:46:05;
315;2022-07-12;1102;724;29;1;5.18;ATRASADO;306.85;5.047807120589406;02:53:08;12:02:15;Manutenção
141;2022-01-23;370;722;55;1;38.66;ATRASADO;472.87;35.07870998347659;09:27:56;06:44:53;Clima
1562;2022-01-17;63;2219;77;4;33.49;ENTREGUE;389.16;34.36548561342975;10:19:00;18:33:49;
769;2023-04-21;259;1329;100;4;43.63;ENTREGUE;312.22;40.42434800871203;09:25:39;12:22:38;
1682;2023-11-29;1598;1398;79;2;15.62;ENTREGUE;328.47;15.61565470313581;05:02:10;21:30:22;
1851;2021-11-10;1200;1585;94;2;10.68;ENTREGUE;481.27;11.025159251930289;20:57:19;04:43:02;
641;2024-04-08;1769;2644;7;3;25.66;ENTREGUE;379.79;24.212707299313806;17:22:11;08:33:26;
1737;2024-10-09;530;455;87;3;8.76;ENTREGUE;429.0;8.535941457382;13:54:28;17:33:12;
284;2021-09-25;751;856;93;4;33.12;ATRASADO;301.64;31.351684650546265;11:24:16;07:47:07;Trânsito
1528;2023-06-24;2000;1102;31;2;42.15;ENTREGUE;482.94;42.724883857776206;02:58:27;05:29:29;
1247;2021-06-06;166;1260;94;2;34.83;ATRASADO;320.39;35.8308302426869;06:04:47;12:59:35;Trânsito
558;2025-02-16;764;905;64;2;47.32;ENTREGUE;451.71;49.18159452841288;14:22:50;06:31:34;
1054;2021-07-02;92;23;16;2;30.35;ENTREGUE;458.89;29.426825585563027;20:04:16;23:23:12;
1410;2022-05-25;627;85;26;3;13.8;ENTREGUE;313.67;13.852642625545316;02:02:09;00:22:48;
1888;2023-09-27;1667;2935;38;3;37.76;ENTREGUE;343.04;39.43967875953047;08:24:16;03:57:24;
75;2022-02-14;1752;720;10;3;40.71;ENTREGUE;344.13;37.01653283253556;16:31:23;01:25:26;
930;2022-09-18;1899;1102;35;4;12.3;ENTREGUE;287.12;12.429940058203623;00:48:19;01:02:26;
1206;2022-04-28;703;421;93;2;13.46;ATRASADO;364.73;12.742950526714376;04:01:16;16:37:53;Trânsito
945;2021-09-24;409;355;76;1;24.18;ENTREGUE;294.4;24.99674723660059;20:49:14;10:48:12;
267;2022-04-20;836;2183;1;1;10.72;ENTREGUE;494.6;10.985682500761671;05:05:22;03:03:52;
885;2024-09-05;1196;2909;60;3;6.21;ENTREGUE;364.69;5.647317462490554;22:52:41;21:13:32;
379;2022-08-17;1364;494;13;3;33.97;ATRASADO;465.66;34.888137724245;04:15:23;09:17:59;Clima
1332;2025-07-08;1031;2525;8;2;44.47;ENTREGUE;283.78;41.17515204169864;00:12:11;18:03:24;
1298;2022-12-03;1650;1080;58;1;9.07;ENTREGUE;403.77;8.885156221810409;10:05:48;16:36:04;
109;2021-05-15;425;755;11;1;44.92;ENTREGUE;350.79;46.2597748984105;00:12:57;02:44:26;
870;2025-08-03;1376;1612;90;3;42.35;ATRASADO;477.9;44.34041050469432;01:29:20;16:35:40;Clima
1349;2022-05-25;1332;1752;36;3;22.72;ENTREGUE;299.09;23.068749885679246;10:52:26;05:39:39;
180;2024-05-15;1606;2611;2;2;39.31;ENTREGUE;334.83;40.62382369065473;23:11:55;17:30:29;
720;2024-03-23;1651;1609;92;3;37.67;ENTREGUE;460.25;35.720048743335155;14:04:47;01:59:44;
987;2024-07-21;1008;1640;26;2;26.72;ENTREGUE;284.24;24.148577818397523;09:22:57;02:43:26;
1728;2024-02-02;1391;2717;11;4;48.38;ATRASADO;457.98;49.44452096157812;12:26:14;02:52:01;Clima
951;2025-03-18;392;861;51;2;43.27;ENTREGUE;375.75;43.48286245964215;11:13:36;23:13:14;
1484;2024-03-15;1146;881;88;3;10.86;ENTREGUE;466.76;11.177334452611719;06:00:44;12:41:43;
1809;2021-05-21;1439;2892;40;3;27.59;ATRASADO;408.82;25.69200309398181;09:31:08;14:26:31;Trânsito
33;2022-08-17;1214;893;57;4;26.03;ENTREGUE;427.47;25.368421794453965;01:09:31;23:53:31;
1922;2023-11-16;1211;996;49;1;20.08;ENTREGUE;425.64;18.54010411108382;09:03:16;07:00:29;
1138;2023-01-15;1305;1413;83;4;21.82;ENTREGUE;462.03;22.82227364356956;19:39:00;08:04:42;
1837;2023-03-28;1633;1694;35;3;29.42;ENTREGUE;358.11;29.006896903254393;06:28:40;19:26:51;
576;2022-12-29;74;783;50;2;23.17;ENTREGUE;443.78;22.067476461542952;09:55:35;06:14:19;
393;2023-09-29;474;1571;3;4;30.41;ENTREGUE;332.75;29.18124795718846;17:13:25;07:59:22;
1681;2021-08-31;959;2511;26;3;38.08;ENTREGUE;399.67;34.84506942137882;17:09:19;15:53:45;
1841;2023-02-26;1318;1388;100;2;6.52;ENTREGUE;460.67;5.898524446157974;00:16:28;22:14:30;
101;2023-07-12;590;2468;15;3;9.47;ATRASADO;302.36;8.913093753990124;22:56:48;11:38:31;Clima
982;2021-01-27;45;2597;42;2;26.75;ENTREGUE;443.82;25.06538768015532;20:59:28;05:18:56;
132;2021-02-02;1096;2428;2;2;23.06;ENTREGUE;398.89;21.20303838150635;06:12:11;14:02:41;
1881;2021-05-08;1931;1595;84;3;22.0;ENTREGUE;456.66;21.99766571198479;05:27:37;06:19:37;
353;2024-02-06;1829;1967;61;2;36.7;ENTREGUE;410.96;34.652232314088245;18:22:51;18:26:46;
856;2021-11-30;1969;1339;2;4;25.89;ENTREGUE;360.57;24.503010517430116;21:13:48;21:04:27;
790;2025-05-06;1839;245;34;2;8.5;ENTREGUE;377.62;8.384445992700782;15:25:39;03:20:28;
584;2021-07-21;1570;1926;19;4;9.86;ENTREGUE;339.12;9.355692747195695;21:16:17;15:28:06;
164;2024-11-16;805;1806;78;3;34.3;ENTREGUE;389.53;33.981123686632735;07:43:59;06:00:36;
868;2024-12-31;1128;2584;80;2;19.54;ENTREGUE;316.45;19.5957473350101;20:12:07;00:53:37;
792;2024-10-11;1673;2148;71;2;46.47;ENTREGUE;487.94;43.81639207662843;05:16:14;13:11:50;
1926;2023-03-12;1888;2104;73;4;19.98;ENTREGUE;298.15;19.727005356711278;20:20:21;11:55:52;
280;2024-02-05;1739;2831;75;4;25.68;ENTREGUE;454.83;25.557874274977408;10:17:53;11:47:28;
1006;2025-06-18;1812;2660;14;3;34.85;ENTREGUE;474.66;34.27892346719694;10:50:29;01:15:24;
680;2021-10-17;1869;811;44;1;31.2;ENTREGUE;446.52;31.430426490631785;18:10:05;11:44:43;
1170;2024-07-25;1939;2303;18;2;37.65;ENTREGUE;453.63;37.374909827081865;11:22:03;04:13:18;
1368;2022-09-23;862;1664;31;2;46.62;ATRASADO;470.38;44.49968117894691;21:13:38;23:28:57;Trânsito
1597;2022-10-29;1336;1105;35;2;9.19;ENTREGUE;453.29;8.722064068273543;15:52:55;00:24:48;
1001;2021-02-14;1401;2896;75;2;42.23;ENTREGUE;418.65;39.76753148140617;19:35:11;03:58:25;
1222;2021-07-14;1140;1529;54;4;45.63;ATRASADO;297.18;41.48229917597269;17:50:52;12:02:16;Trânsito
359;2023-04-21;832;406;69;1;23.58;ENTREGUE;327.85;23.805252498511155;17:57:42;08:38:26;
716;2021-07-02;774;18;80;1;11.18;ENTREGUE;323.66;11.232571706630281;10:01:04;04:55:13;
1155;2021-11-17;1290;686;64;1;28.37;ENTREGUE;343.5;27.111634152346088;17:33:43;08:35:15;
587;2022-07-03;521;203;83;3;21.85;ENTREGUE;374.29;21.636079745949118;04:56:33;21:04:07;
744;2021-07-03;109;2207;83;2;10.61;ATRASADO;485.76;10.938189590845422;13:46:35;23:41:58;Manutenção
1029;2025-02-27;636;1876;30;3;47.94;ENTREGUE;414.3;45.97451341350903;23:28:59;01:37:02;
322;2022-11-27;627;1531;100;2;38.72;ATRASADO;378.59;35.41791757655177;23:39:05;08:44:34;Clima
1745;2023-08-23;1351;1595;45;1;13.62;ENTREGUE;300.37;12.771908986629942;02:42:10;04:18:44;
1573;2021-12-10;979;325;37;3;12.28;ENTREGUE;338.01;11.922643896544331;10:11:11;01:46:59;
1401;2023-02-05;1157;553;90;3;6.35;ENTREGUE;434.11;5.84756859729971;03:17:16;22:33:44;
136;2024-08-18;1928;595;11;1;30.57;ENTREGUE;456.4;31.722048711291254;04:11:57;01:14:26;
498;2021-10-11;200;600;95;1;9.26;ENTREGUE;321.25;8.972914888068594;08:56:58;01:37:43;
1952;2025-09-01;1016;2200;25;2;24.59;ENTREGUE;280.49;24.027346816595937;05:54:43;16:28:49;
215;2024-12-08;1289;653;95;1;12.75;ENTREGUE;496.59;12.519240135250005;10:55:35;15:36:38;
1764;2025-06-10;1;1794;16;2;45.73;ENTREGUE;386.36;44.14875876734946;22:23:55;14:06:10;
1904;2023-04-02;1689;1956;21;3;18.9;ENTREGUE;387.48;18.639354711299635;21:41:46;07:47:44;
1784;2024-07-18;199;1477;95;1;40.27;ENTREGUE;423.35;36.712174996532056;14:13:11;13:07:52;
1131;2023-05-23;1996;1162;91;1;14.22;ENTREGUE;491.45;14.304039748166717;08:33:23;18:29:32;
1673;2021-08-27;504;2640;90;2;27.43;ENTREGUE;389.42;25.022728354109766;01:00:40;10:18:07;
1002;2023-01-13;312;2449;22;4;38.92;ENTREGUE;495.83;39.817732718516275;17:45:03;23:47:35;
1462;2021-03-24;402;2343;82;2;35.93;ATRASADO;498.48;36.700286641188036;07:49:23;21:11:22;Clima
514;2021-10-02;1270;584;81;4;29.99;ENTREGUE;369.24;29.80114649291779;12:18:15;00:06:26;
1473;2025-04-04;1023;827;76;1;16.31;ENTREGUE;448.01;15.768555248681963;13:53:04;01:45:47;
433;2025-08-23;664;1765;4;1;14.61;ENTREGUE;316.17;13.722971552087348;08:45:49;22:38:54;
777;2023-12-29;1491;651;28;1;20.09;ENTREGUE;307.45;18.948765574284717;12:06:38;21:09:38;
118;2022-01-08;1234;682;29;1;33.43;ENTREGUE;343.93;33.973765605301374;15:08:35;01:35:13;
135;2022-10-03;486;899;99;3;14.27;ENTREGUE;383.5;13.958203047149809;16:12:34;05:35:18;
67;2025-05-07;778;1694;89;1;48.84;ENTREGUE;459.12;49.3527309244102;03:19:47;09:39:02;
1628;2023-10-28;1981;2272;98;3;25.33;ATRASADO;391.51;23.232318280556072;06:56:57;17:12:17;Clima
626;2022-07-12;1917;1538;99;1;29.09;ENTREGUE;448.9;29.715745460300994;04:33:25;12:33:29;
1581;2025-08-05;263;781;61;1;17.12;ENTREGUE;440.5;16.472517647362903;04:27:02;00:04:52;
859;2023-03-08;834;740;32;2;22.5;ENTREGUE;369.46;21.79295567561463;11:09:01;05:30:35;
434;2024-03-12;730;868;49;4;49.29;ENTREGUE;380.4;47.96279575448812;10:55:03;16:23:34;
918;2022-10-07;722;2355;90;2;22.41;ENTREGUE;282.43;22.855749811774462;03:39:44;22:36:11;
1546;2023-01-11;1699;812;98;1;32.68;ENTREGUE;401.46;30.96596468152713;22:29:18;19:21:01;
446;2022-07-14;66;229;77;4;37.23;ENTREGUE;336.86;34.94376084840861;09:00:30;20:01:45;
1960;2024-08-26;371;1196;29;3;38.75;ENTREGUE;292.4;38.02842503815511;15:08:44;13:15:42;
683;2021-03-04;1368;328;88;3;47.47;ATRASADO;378.08;43.58978825595853;18:22:29;05:41:35;Clima
1362;2025-06-13;618;2988;41;2;32.63;ENTREGUE;408.89;29.995044339799872;17:04:42;22:23:27;
1209;2024-11-25;910;2510;17;1;10.19;ENTREGUE;304.73;9.823705371136862;19:00:04;07:39:05;
1135;2022-05-12;1232;433;60;1;29.72;ENTREGUE;376.06;30.258297821537255;02:51:50;13:49:18;
1146;2024-08-23;1544;1408;49;3;43.74;ENTREGUE;281.07;42.767651986295675;15:45:27;20:05:08;
879;2025-02-05;706;2733;28;3;13.89;ENTREGUE;428.48;12.812683793159152;18:24:32;16:26:52;
200;2024-05-02;1607;645;75;1;12.15;ENTREGUE;303.41;12.16108000942272;01:37:16;10:55:50;
1289;2024-08-03;981;59;51;4;33.21;ENTREGUE;391.03;32.47935243135554;17:06:34;08:44:46;
679;2022-01-24;1307;2982;9;3;43.36;ENTREGUE;366.01;42.836919599275674;10:12:39;00:23:18;
660;2023-08-03;255;960;5;3;18.8;ENTREGUE;294.75;17.98102341119059;12:46:20;04:43:36;
1255;2024-11-14;971;2547;90;2;9.57;ENTREGUE;307.49;9.7650409571362;18:27:24;19:48:47;
365;2024-01-24;1780;2982;68;3;39.08;ENTREGUE;399.03;38.83298086943445;11:46:31;06:59:51;
518;2024-03-29;1405;2166;60;1;11.57;ATRASADO;403.94;11.79384782446163;14:10:34;12:12:37;Manutenção
606;2024-01-18;282;492;73;3;45.27;ENTREGUE;367.0;41.98364394077698;02:15:45;18:57:13;
684;2023-09-13;563;2465;30;1;12.92;ENTREGUE;434.59;12.019604064724161;23:31:35;05:21:59;
723;2022-04-08;478;2288;30;4;9.7;ENTREGUE;466.88;9.654190379753944;01:05:02;00:23:15;
1024;2022-10-31;1432;2473;76;2;36.08;ENTREGUE;439.22;33.79927413585625;15:51:38;02:55:35;
1296;2023-04-30;1576;1431;3;3;10.8;ENTREGUE;287.2;10.903319154029926;23:56:24;21:06:11;
59;2022-11-03;404;2010;12;2;8.31;ENTREGUE;499.68;8.161980931549929;05:23:19;19:02:36;
812;2022-12-17;1288;566;23;2;37.17;ENTREGUE;289.87;35.17958194524802;18:21:07;03:49:16;
590;2023-09-17;151;2732;41;4;45.52;ENTREGUE;408.35;43.869482050491676;19:01:08;15:47:17;
1245;2025-08-24;545;1106;39;2;24.66;ENTREGUE;372.55;22.817964190949034;22:46:22;13:16:02;
513;2022-03-27;1993;2253;91;2;10.28;ENTREGUE;498.62;9.691026850797739;22:12:36;18:26:20;
302;2021-01-21;1443;333;67;2;22.65;ENTREGUE;334.14;22.940840978426408;11:05:15;06:26:43;
1224;2021-08-19;1921;2890;99;1;20.0;ATRASADO;310.74;18.349297811271523;11:23:09;21:06:40;Clima
10;2025-02-23;715;741;1;2;33.2;ENTREGUE;327.79;31.556616127834925;13:39:01;11:37:04;
1357;2023-08-21;1997;2324;61;1;8.88;ENTREGUE;428.2;8.843208273586779;00:59:35;06:22:05;
1405;2023-02-17;1140;240;34;1;5.04;ENTREGUE;416.41;4.8768333502775425;07:26:49;09:57:28;
66;2023-04-23;294;232;3;2;7.01;ENTREGUE;309.46;6.560336957500193;17:33:11;19:30:30;
1124;2024-07-07;1485;343;47;4;5.44;ENTREGUE;347.25;5.454754679745794;17:06:27;06:41:38;
689;2024-05-20;739;1514;49;1;24.96;ENTREGUE;452.34;24.443779599805318;18:16:02;12:35:31;
119;2021-03-30;964;1989;11;3;47.93;ENTREGUE;366.15;46.531891873885726;11:07:17;22:26:51;
830;2021-02-04;1694;1773;4;1;31.99;ENTREGUE;417.34;32.559280069052136;22:15:36;14:12:33;
696;2023-05-01;986;1340;51;4;13.68;ENTREGUE;318.95;12.843274666302596;13:52:07;19:18:27;
281;2021-11-25;1176;983;57;2;35.07;ENTREGUE;343.05;35.58900489349326;20:56:31;15:22:44;
1616;2024-01-31;189;1882;45;3;34.74;ENTREGUE;338.58;34.10941753453694;00:57:18;12:49:26;
1934;2024-05-19;781;2013;69;1;24.71;ENTREGUE;288.49;24.131543881016476;00:35:16;05:56:28;
1235;2023-08-15;740;2995;60;1;40.6;ENTREGUE;416.17;39.02464146370583;20:25:24;02:48:56;
1336;2024-03-21;1372;1912;28;3;41.58;ENTREGUE;348.48;43.09442449651057;07:27:54;00:44:04;
848;2024-02-18;1269;1296;12;2;11.46;ENTREGUE;281.24;11.367812811159288;09:43:18;05:40:18;
1829;2021-06-29;555;772;93;2;15.06;ENTREGUE;487.2;14.583600043861297;16:40:03;23:30:19;
865;2023-03-26;282;1001;7;4;18.76;ENTREGUE;439.22;17.32527646818733;15:54:48;05:13:27;
1816;2023-07-15;740;930;25;2;37.17;ATRASADO;471.13;33.71196093958336;05:39:47;22:41:12;Clima
238;2023-02-11;967;1327;8;1;13.1;ENTREGUE;356.51;12.000177852898423;19:19:47;22:55:38;
506;2025-04-29;1194;2215;28;1;40.94;ENTREGUE;319.92;38.952586843508;13:21:41;20:44:56;
564;2023-02-09;430;1028;8;1;19.29;ENTREGUE;413.93;17.58719664109698;06:47:33;17:32:41;
503;2021-10-11;932;1416;90;2;31.69;ATRASADO;373.86;29.75685952296658;03:54:31;01:24:26;Clima
838;2021-06-05;1746;2322;60;3;27.97;ENTREGUE;369.4;25.474946363117777;16:36:54;07:28:45;
1928;2023-07-22;1883;1067;96;4;45.54;ENTREGUE;420.61;43.09493978457491;13:08:49;00:53:56;
1486;2023-07-01;1747;2234;27;3;34.42;ENTREGUE;494.57;31.971112528095603;10:42:20;16:41:20;
1917;2024-06-21;1883;2779;58;2;14.39;ENTREGUE;329.76;14.013685701153305;10:48:59;02:43:21;
283;2021-04-08;805;1841;45;1;42.98;ATRASADO;497.43;44.270853092193605;10:38:40;10:12:16;Manutenção
52;2023-10-12;1263;1594;86;3;31.43;ENTREGUE;294.88;30.096348620560185;14:12:06;03:16:25;
126;2025-01-15;813;1787;59;1;6.09;ATRASADO;417.01;5.52550610182523;22:35:59;20:05:12;Manutenção
447;2021-11-06;394;718;85;1;31.15;ENTREGUE;431.55;29.819134026128097;20:17:30;06:35:46;
235;2023-12-18;584;2053;35;3;22.01;ENTREGUE;291.18;22.95324923053093;18:45:02;06:06:15;
1733;2025-05-31;980;2581;33;2;20.8;ENTREGUE;350.32;19.446422828389277;07:09:03;10:58:56;
222;2025-04-08;1924;2947;93;1;42.72;ENTREGUE;335.98;38.93701963994172;00:15:35;04:17:34;
871;2022-01-31;1630;2587;70;3;7.41;ATRASADO;400.07;7.037174527926411;13:46:20;11:32:27;Manutenção
196;2022-07-24;106;645;37;2;8.27;ENTREGUE;446.3;8.106208595004649;02:46:50;16:45:09;
742;2021-02-04;1075;529;9;1;15.82;ENTREGUE;395.71;14.278207563431732;09:39:49;05:03:34;
224;2021-12-26;1963;1790;38;4;13.79;ENTREGUE;349.22;13.05957019629752;17:05:31;19:46:37;
1378;2022-08-31;1549;2295;99;4;5.37;ENTREGUE;433.02;5.244390439206421;21:52:55;01:19:41;
451;2024-12-15;1733;2245;72;3;40.6;ENTREGUE;432.16;40.0505246594524;20:44:10;09:16:05;
1539;2023-06-05;830;2955;23;1;5.73;ENTREGUE;470.82;5.567192527692774;19:03:36;09:21:26;
974;2021-02-27;1332;2714;20;4;10.47;ATRASADO;473.66;10.988195434359982;13:12:47;11:37:19;Clima
643;2021-06-13;468;2070;16;1;41.04;ENTREGUE;368.61;40.33085718040961;14:25:38;15:36:56;
319;2024-02-16;392;428;19;2;24.13;ENTREGUE;324.79;22.233931627681642;20:37:18;14:14:54;
169;2024-09-02;1112;527;44;1;34.48;ENTREGUE;325.25;33.48999631211369;18:34:40;19:37:13;
1355;2023-02-20;736;65;7;4;21.25;ENTREGUE;468.11;22.171240296982596;19:20:03;23:16:41;
368;2025-07-11;1421;2382;57;3;42.93;ENTREGUE;284.86;40.963321651683636;05:25:48;01:33:59;
20;2024-01-09;1005;2927;84;1;39.81;ENTREGUE;428.67;36.55054087673948;13:11:33;08:34:03;
1053;2024-02-20;1902;1801;33;1;30.52;ATRASADO;431.85;31.852177992749965;08:40:44;03:46:17;Clima
695;2022-10-23;2000;2997;34;2;24.32;ENTREGUE;305.27;24.703781996543352;13:58:21;00:15:58;
569;2025-01-20;1818;523;100;3;34.04;ENTREGUE;487.62;31.158238675773887;09:42:49;03:03:51;
441;2024-12-10;355;410;90;3;42.15;ENTREGUE;327.56;44.221248254967634;01:33:50;18:15:33;
1968;2021-06-18;682;1839;68;4;36.99;ENTREGUE;289.01;38.42780716622231;16:05:16;00:12:01;
1003;2021-03-18;598;1938;53;1;9.19;ENTREGUE;288.68;9.60504229719502;01:53:17;04:05:20;
157;2024-05-03;1176;2044;51;4;35.5;ENTREGUE;469.9;33.5271485890444;11:01:34;07:51:14;
1655;2024-09-12;1713;2972;73;2;25.41;ENTREGUE;392.66;23.686597631469333;19:16:33;08:14:29;
649;2025-06-27;709;598;75;3;37.74;ENTREGUE;383.33;37.53386888845485;05:11:33;14:07:34;
1575;2022-09-19;359;611;72;2;32.27;ENTREGUE;444.67;32.571877430519756;00:20:56;14:02:30;
1065;2021-02-23;140;2573;83;3;6.53;ENTREGUE;288.46;6.139427851320664;20:10:56;17:09:10;
1267;2023-04-21;1645;1996;26;1;46.5;ENTREGUE;499.37;46.786317121915474;05:05:45;12:49:37;
1014;2022-05-12;1503;2924;50;4;22.94;ENTREGUE;421.52;23.846040543838953;23:19:17;22:53:56;
450;2022-06-22;984;338;65;3;29.75;ATRASADO;397.26;31.109312674921323;23:30:18;19:12:42;Clima
550;2022-05-06;1094;1931;58;2;47.76;ENTREGUE;346.02;46.48586832255374;00:40:03;21:04:08;
1217;2021-10-04;219;599;2;2;32.63;ENTREGUE;394.06;32.09334186648395;20:04:43;12:14:27;
582;2025-07-01;159;264;9;1;42.9;ENTREGUE;391.67;42.395020222916905;07:09:27;05:47:56;
1640;2023-08-10;897;1163;25;2;17.79;ENTREGUE;341.0;16.98873685322511;01:09:57;02:53:03;
1790;2022-12-03;1278;119;33;1;39.58;ENTREGUE;496.69;40.65759831731048;01:10:07;09:16:44;
1043;2021-05-07;1402;2616;30;4;28.23;ENTREGUE;332.91;28.53376199584124;06:48:42;13:50:37;
1726;2025-04-02;96;137;47;3;43.0;ENTREGUE;425.23;45.04530115933621;13:23:23;18:53:30;
1145;2024-06-16;1295;2767;24;3;24.42;ENTREGUE;489.74;23.310564137123148;07:58:51;08:15:05;
1666;2022-08-27;509;723;54;1;31.1;ENTREGUE;342.14;32.17992229183753;05:08:19;04:03:12;
397;2024-03-09;585;1954;63;3;18.03;ENTREGUE;349.62;16.52484798840467;09:36:30;02:25:05;
449;2025-03-27;1227;1982;76;4;30.13;ENTREGUE;445.72;30.670022829267538;06:05:07;20:48:07;
687;2025-02-04;536;1353;70;2;38.17;ENTREGUE;422.14;36.20095027526171;20:17:08;12:42:36;
831;2023-04-30;1572;2794;47;4;42.35;ATRASADO;308.29;39.22488170411419;07:33:15;01:27:12;Trânsito
154;2024-04-02;1375;383;93;4;14.86;ATRASADO;349.01;13.762886219024239;20:35:13;13:20:33;Clima
1494;2021-11-10;1578;900;75;4;22.1;ENTREGUE;473.23;20.488765193115935;22:51:48;09:18:41;
1592;2023-10-19;628;1780;31;3;49.19;ENTREGUE;388.63;44.43095148181268;16:53:01;17:17:21;
273;2023-06-14;332;1948;56;1;6.55;ENTREGUE;462.64;6.203404429070889;19:10:16;18:46:30;
108;2024-04-25;152;1620;63;1;38.66;ENTREGUE;388.17;39.14235641677047;22:51:03;14:26:01;
287;2021-04-02;152;1860;64;2;36.46;ENTREGUE;312.44;37.935922798401485;21:55:48;03:51:06;
1142;2023-10-20;42;2819;11;4;22.37;ENTREGUE;327.82;22.385283621814487;04:02:53;10:00:43;
1869;2021-09-18;416;1317;7;1;18.05;ENTREGUE;359.18;17.294725060207913;12:24:55;08:10:42;
1352;2024-01-19;753;1668;22;4;37.68;ATRASADO;421.63;38.34870633717537;20:07:59;01:43:25;Clima
1759;2023-10-23;1918;1027;78;3;48.34;ENTREGUE;491.51;45.50818565105345;10:32:01;01:33:25;
1791;2024-12-12;1461;165;49;4;18.92;ENTREGUE;457.61;18.342092667218147;03:18:07;12:05:23;
968;2024-02-18;958;2105;76;4;26.68;ENTREGUE;397.17;25.803035596214883;14:37:35;14:35:57;
672;2023-03-12;1266;1818;63;1;5.99;ENTREGUE;357.22;6.185815609290954;03:36:34;09:08:56;
793;2023-04-20;1227;2280;10;4;15.26;ENTREGUE;398.04;15.570332832723334;15:56:59;15:54:04;
1886;2025-07-12;897;2728;34;2;9.21;ATRASADO;363.07;8.979021870234362;16:49:31;07:50:03;Clima
671;2025-07-17;110;948;79;2;39.28;ENTREGUE;442.74;40.01428389465014;09:40:43;14:07:17;
305;2022-06-12;1595;2430;85;1;18.22;ENTREGUE;393.2;17.75575971789956;07:56:31;22:09:00;
1599;2023-09-29;1893;333;30;1;6.76;ENTREGUE;456.95;6.620160212873083;14:22:11;20:47:02;
16;2023-11-23;823;57;36;3;11.02;ENTREGUE;430.95;10.440531142396372;01:06:38;00:38:36;
1367;2022-03-21;1889;1518;72;3;20.19;ENTREGUE;298.01;19.80689590111973;19:50:26;18:14:13;
1057;2022-04-02;615;2501;16;2;35.44;ATRASADO;411.53;35.68180872039142;21:54:09;09:01:54;Clima
1557;2023-04-13;962;196;84;4;37.96;ENTREGUE;463.88;35.82449593011831;03:40:02;01:12:19;
878;2022-08-10;66;1100;63;1;43.14;ENTREGUE;439.78;41.9891202450762;09:11:51;04:52:29;
467;2023-03-03;856;1157;14;1;25.48;ENTREGUE;436.43;26.52660233381593;15:27:11;11:26:33;
99;2022-01-13;853;1098;28;2;21.02;ENTREGUE;443.6;21.920416504635597;19:32:01;14:46:46;
532;2025-06-24;1303;1607;75;4;12.53;ATRASADO;491.37;12.941782767518134;05:59:37;15:28:10;Clima
766;2024-05-08;493;2300;85;1;24.76;ATRASADO;373.23;22.88059545405902;18:39:45;19:00:56;Clima
1139;2022-07-26;1082;1101;81;4;38.19;ENTREGUE;310.02;34.94569235192116;11:06:06;10:46:14;
1956;2022-08-07;41;2254;43;2;35.81;ENTREGUE;342.4;32.520818474791525;02:17:28;00:51:31;
1639;2021-07-31;994;1340;2;3;20.43;ENTREGUE;457.85;21.246211946468545;05:16:43;01:04:27;
425;2021-04-12;576;196;87;2;38.36;ENTREGUE;465.65;34.95356686594867;04:32:39;10:59:15;
1944;2023-06-15;1768;2807;19;2;14.73;ENTREGUE;467.07;14.954014001565534;12:05:27;13:49:23;
1215;2023-11-29;1835;1866;85;3;28.47;ENTREGUE;392.57;29.637299141476323;06:31:12;17:03:00;
306;2023-08-06;333;2703;70;2;28.73;ATRASADO;409.25;27.746371075666907;12:50:22;21:13:45;Trânsito
