PEDIDO_ID;DATA_PEDIDO;CLIENTE_ID;OBRA_ID;USINA_ID;TIPOCONCRETO_ID;M3_PEDIDO;STATUS;PRECO_UNITARIO
1962;2022-11-30;846;1976;37;3;38.83;CONFIRMADO;314.44
1963;2024-03-04;735;2066;20;4;10.93;CONFIRMADO;406.01
1964;2023-06-29;1577;1725;73;3;22.92;CONFIRMADO;407.0
1965;2024-06-20;457;73;47;2;45.52;CONFIRMADO;386.74
1966;2025-06-14;1250;298;48;4;6.02;CONFIRMADO;481.57
1967;2022-05-29;828;2454;70;1;23.81;CONFIRMADO;423.79
1968;2021-06-18;682;1839;68;4;36.99;CONFIRMADO;289.01
1969;2024-04-04;257;454;16;3;15.04;CONFIRMADO;472.2
1970;2022-04-10;809;250;84;1;37.88;CONFIRMADO;496.83
1971;2025-07-12;1181;2619;10;3;10.91;CONFIRMADO;334.7
1972;2024-07-26;46;2401;24;4;8.33;CANCELADO;446.47
1973;2022-04-23;600;2595;20;4;16.62;CONFIRMADO;294.32
1974;2023-10-12;1219;2851;36;1;31.37;CANCELADO;481.67
1975;2025-02-27;1496;1415;9;4;7.0;CONFIRMADO;414.94
1976;2024-05-20;23;741;34;2;29.75;CONFIRMADO;340.26
1977;2024-03-30;1898;1430;91;4;5.59;CONFIRMADO;366.52
1978;2023-01-25;1733;1152;13;2;21.99;CONFIRMADO;330.62
1979;2022-09-24;177;1455;78;1;6.22;CONFIRMADO;409.55
1980;2025-07-02;767;2717;82;1;46.45;CONFIRMADO;390.87
1981;2021-01-25;487;1681;75;3;15.42;CONFIRMADO;354.11
1982;2025-04-27;1956;2527;48;1;42.11;CONFIRMADO;316.25
1983;2025-06-13;1861;246;84;3;18.48;CONFIRMADO;368.84
1984;2023-11-13;1105;2805;5;3;32.33;CONFIRMADO;473.08
1985;2023-09-13;217;841;52;3;28.85;CONFIRMADO;333.39
1986;2022-09-26;755;2258;89;3;33.7;CONFIRMADO;438.36
1987;2025-01-18;10;1077;12;1;43.55;CONFIRMADO;430.48
1988;2025-05-17;816;1161;91;4;36.45;CANCELADO;434.27
1989;2022-02-26;76;1527;47;4;37.11;CONFIRMADO;447.03
1990;2024-02-01;6;588;25;3;15.0;CONFIRMADO;453.17
1991;2025-05-01;626;174;39;3;17.93;CONFIRMADO;395.33
1992;2023-09-01;605;333;85;3;29.91;CONFIRMADO;413.83
1993;2022-06-25;943;1116;47;4;40.91;CONFIRMADO;365.1
1994;2024-12-03;54;1688;92;1;19.26;CONFIRMADO;342.97
1995;2023-03-10;1173;2325;60;2;45.48;CONFIRMADO;364.67
1996;2025-01-09;1335;1349;36;2;33.85;CONFIRMADO;382.86
1997;2023-11-14;1238;1876;36;2;18.6;CONFIRMADO;315.11
1998;2023-02-13;1242;2309;29;2;5.11;CONFIRMADO;295.44
1999;2023-07-06;59;2521;29;1;24.9;CONFIRMADO;445.43
2000;2023-03-17;748;2397;100;4;39.2;CONFIRMADO;317.56
